itemnumber,available,price1,price2,price3,qty1,qty2,qty3
APR22M1,542,"13.50","","","1","",""
APRA12,482,"17.10","16.23","","1","20",""
APRA12M,0,"19.65","18.65","","1","20",""
APRA17FB,60,"36.49","34.63","","1","10",""
APRA20,3307,"17.10","16.23","","1","5",""
APRA20M,10683,"18.25","","","1","",""
APRA210100,0,"67.65","","","1","",""
APRA210200,0,"67.65","","","1","",""
APRA222RB,6,"24.30","22.99","","1","10",""
APRA223RC,0,"25.25","23.97","","1","10",""
APRA243WB,223,"35.19","33.40","","1","10",""
APRA500705A,0,"149.91","","","1","",""
APRA500715A,5,"163.23","","","1","",""
APRA600001C,0,"213.20","","","1","",""
APRA600011C,0,"213.20","","","1","",""
APRA600021C,0,"213.20","","","1","",""
APRH100242C,0,"43.04","","","1","",""
APRH100615C,14,"130.69","","","1","",""
APRH101625,0,"14.35","","","1","",""
APRH101627,0,"14.35","","","1","",""
APRH101822,0,"28.70","","","1","",""
APRH102052C,0,"43.04","","","1","",""
APRH102053C,0,"43.04","","","1","",""
APRH308186C,0,"199.88","","","1","",""
APRM9,449,"14.99","","","1","",""
APTDX139567,72,"28.49","26.99","","1","10",""
APTDX157567,5,"24.69","23.43","","1","10",""
APTDX258567,158,"24.19","22.96","","1","10",""
APTSS419F7,768,"34.27","32.52","","1","10",""
APTSS419F9,777,"34.27","32.52","","1","10",""
APTSSX191F7,391,"54.95","","","1","",""
APTSSX191F9,138,"64.99","61.77","","1","10",""
APTSSX193F7,185,"51.88","49.25","","1","10",""
APTSSX193F9,187,"51.88","49.25","","1","10",""
APTSSX195F79,118,"71.98","69.27","","1","10",""
APTSSX197F79,93,"61.71","58.58","","1","10",""
APTSSX257F9,60,"41.24","39.61","","1","10",""
APTSSX259F7,160,"45.12","42.83","","1","10",""
APTSSX259F9,339,"45.12","42.83","","1","10",""
APTSSX285F9,0,"48.75","","","1","",""
APTSSX289F9,0,"39.88","","","1","",""
APTSSX295F79,44,"53.76","50.99","","1","10",""
APUR,3,"20.26","","","1","",""
APVG200004A,0,"50.74","","","1","",""
APVG200006A,6,"46.64","","","1","",""
APWBX1342,0,"35.94","34.12","","1","10",""
APWBX1344,0,"35.94","34.12","","1","10",""
APWBX1422,45,"29.85","28.34","","1","10",""
APWBX1423,46,"29.85","28.34","","1","10",""
APWBX1424,8,"29.85","28.34","","1","10",""
APWBX142BB,25,"29.85","28.34","","1","10",""
APWBX1472,6,"22.49","21.35","","1","10",""
APWBX1473,24,"22.49","21.35","","1","10",""
APWBX1474,0,"22.49","21.35","","1","10",""
APWBX2092,12,"26.60","25.24","","1","10",""
APWBX2094,0,"26.60","25.24","","1","10",""
AQ110,3,"58.50","","","1","",""
AQ1544,0,"6.69","6.35","","1","50",""
AQ3132,0,"39.62","37.61","","1","10",""
AQ3174,1610,"13.99","","","1","",""
AQ4170,1200,"18.59","17.56","","1","10",""
AQ4171,826,"18.80","","","1","",""
AQ4196,0,"21.24","20.16","","1","10",""
AQ4203,0,"38.56","36.60","","1","10",""
AQ4204,0,"32.35","30.71","","1","10",""
AQ4206,2356,"14.90","14.15","","1","10",""
AQ4238,0,"16.52","15.68","","1","10",""
AQ4240,89,"37.79","35.87","","1","10",""
AQ4255,0,"43.26","40.99","","1","10",""
AQ4309,10,"52.11","49.46","","1","10",""
AQ600B,2,"26.00","","","1","",""
AR000002YGXX,2,"36.50","","","1","",""
AR00081N,4,"95.54","","","1","",""
AR0032BGRP,3,"132.00","","","1","",""
AR0093NMK,0,"71.25","","","1","",""
AR0093NMKUV,3,"110.95","","","1","",""
AR0093NMKV,1,"71.25","","","1","",""
AR0116N30,27,"12.95","","","1","",""
AR0SAB14NNF,11,"225.99","","","1","",""
AR0SAB14NNP,12,"225.99","","","1","",""
AR0SBB33NNP,3,"181.53","","","1","",""
AR0SBS33NNF,2,"174.12","","","1","",""
AR0TBB33NNC,4,"181.53","","","1","",""
AR0TBB33NNF,4,"181.53","","","1","",""
AR0TRB14NNF,0,"225.99","","","1","",""
AR0TRB14NNP,10,"225.99","","","1","",""
AR100001XGXX,0,"38.40","","","1","",""
AR1027,18,"9.35","","","1","",""
AR1031,0,"8.35","","","1","",""
AR1032,20,"7.95","","","1","",""
AR1033,20,"7.95","","","1","",""
AR17HM1,47,"14.25","13.53","","1","40",""
AR17HM2,94,"14.25","13.53","","1","40",""
AR20016,1,"57.32","","","1","",""
AR20049,0,"38.20","","","1","",""
AR2004Z,0,"7.95","","","1","",""
AR2006,53,"38.95","","","1","",""
AR2008,3,"19.28","","","1","",""
AR20220,9,"29.18","27.70","","1","10",""
AR20225,0,"35.99","34.23","","1","10",""
AR20228,20,"35.99","","","1","",""
AR20231,18,"27.99","26.60","","1","10",""
AR2034,0,"27.95","","","1","",""
AR21253,0,"40.33","","","1","",""
AR21415,0,"25.68","","","1","",""
AR22334,10,"39.11","37.12","","1","10",""
AR22335,0,"52.45","49.78","","1","10",""
AR22337,9,"42.89","40.71","","1","10",""
AR22339,0,"41.63","39.51","","1","10",""
AR22341,10,"50.22","47.67","","1","10",""
AR22342,0,"52.98","50.29","","1","10",""
AR22343,10,"43.28","41.08","","1","10",""
AR22344,0,"41.61","39.49","","1","10",""
AR22345,9,"50.48","47.91","","1","10",""
AR22M1,261,"13.97","13.26","","1","40",""
AR22M2,527,"13.97","13.26","","1","40",""
AR23712,0,"40.83","","","1","",""
AR24035,0,"22.74","21.58","","1","10",""
AR25062,0,"34.15","32.41","","1","10",""
AR25063,16,"34.15","32.41","","1","10",""
AR260R1,8,"49.11","46.61","","1","10",""
AR26730,324,"9.89","9.39","","1","10",""
AR270W4,30,"25.68","24.37","","1","10",""
AR27802,106,"25.68","24.37","","1","10",""
AR27853,110,"34.98","33.20","","1","10",""
AR27854,0,"36.73","34.87","","1","10",""
AR27855,13,"36.73","34.87","","1","10",""
AR27856,77,"34.90","33.13","","1","10",""
AR27857,26,"29.12","27.64","","1","10",""
AR27858,83,"43.64","41.42","","1","10",""
AR280A168CHH,20,"87.75","","","1","",""
AR28828,0,"49.44","46.93","","1","10",""
AR28829,0,"49.44","46.93","","1","10",""
AR28830,0,"59.17","56.16","","1","10",""
AR28NS180VLD,16,"87.75","","","1","",""
AR30061,195,"31.66","29.99","","1","10",""
AR30062,47,"25.68","24.37","","1","10",""
AR30067,27,"36.82","34.94","","1","10",""
AR300P205EH,21,"79.70","","","1","",""
AR300W1,17,"36.27","34.43","","1","10",""
AR300W2,21,"36.27","34.43","","1","10",""
AR30301,38,"23.41","22.22","","1","10",""
AR30302,31,"23.41","22.22","","1","10",""
AR303B1,24,"50.96","48.37","","1","10",""
AR308W3,27,"25.68","24.37","","1","10",""
AR32WS2,0,"44.59","42.32","","1","10",""
AR338W1,15,"57.06","54.16","","1","10",""
AR350L1,0,"24.99","23.77","","1","10",""
AR35R1,0,"43.86","41.63","","1","10",""
AR35R2,60,"43.86","41.63","","1","10",""
AR35WH1,136,"36.88","34.99","","1","10",""
AR35WH3,48,"46.94","44.55","","1","10",""
AR360BH2,2179,"26.28","24.94","","1","10",""
AR360BH4,1751,"26.28","24.94","","1","10",""
AR375M1,16,"78.85","74.84","","1","10",""
AR444M,37,"59.85","56.81","","1","10",""
AR4570G,0,"48.16","45.71","","1","10",""
AR4570G1,44,"48.16","45.71","","1","10",""
AR4570L,0,"46.30","","","1","",""
AR4570L1,0,"48.16","45.71","","1","10",""
AR653156EH,9,"79.70","","","1","",""
AR65CR1,0,"27.66","26.25","","1","10",""
AR65PRC156EH,9,"79.70","","","1","",""
AR65SWE1,0,"47.29","44.89","","1","10",""
AR6CM01,0,"28.41","26.97","","1","10",""
AR6MM4,0,"43.62","41.41","","1","10",""
AR7002AB1,2,"57.32","","","1","",""
AR731240,0,"135.99","","","1","",""
AR73940,4,"129.99","","","1","",""
AR762391,0,"39.31","37.31","","1","10",""
AR7MM2,0,"38.09","36.15","","1","10",""
AR7MM3,11,"38.09","36.15","","1","10",""
AR7MM4,0,"38.09","36.15","","1","10",""
AR7MO81,0,"32.99","31.32","","1","10",""
AR7MSR1,121,"38.99","","","1","",""
AR7PRC175EH,19,"79.70","","","1","",""
AR7RUM01,0,"63.99","60.78","","1","10",""
AR9M,29,"19.70","","","1","",""
ARB26229R,0,"65.00","","","1","",""
ARBHD410,477,"9.72","","","1","",""
ARBM,2,"13.00","","","1","",""
ARE302,4,"65.00","","","1","",""
ARE310R,1,"42.25","","","1","",""
ARED10,0,"20.36","19.32","","1","10",""
ARED10HP,57,"27.61","26.21","","1","10",""
ARED223,0,"20.15","19.13","","1","10",""
ARED300,0,"13.85","11.74","","1","10",""
ARED308,0,"25.35","23.99","","1","10",""
ARED40,0,"17.52","16.63","","1","10",""
ARED40HP,55,"21.95","","","1","",""
ARED45,0,"19.63","18.63","","1","10",""
ARED45HP,117,"22.50","","","1","",""
ARED65140,0,"18.97","17.99","","1","10",""
ARED65PRC,0,"28.58","27.13","","1","10",""
ARED68SPC,0,"21.19","20.12","","1","10",""
ARED9,40,"13.32","12.64","","1","10",""
ARED9HP,0,"21.77","20.66","","1","10",""
ARETGRPVD,2,"23.36","","","1","",""
ARGCK,60,"9.45","","","1","",""
ARH22LR,64,"8.13","7.72","","1","50",""
ARH22RN,30,"8.13","7.72","","1","50",""
ARM1,0,"18.96","","","1","",""
ARM100BLK,10,"15.15","","","1","",""
ARM100FDE,4,"15.15","","","1","",""
ARM106BLK,0,"12.95","","","1","",""
ARM106FDE,4,"12.95","","","1","",""
ARM107BLK,0,"14.30","","","1","",""
ARM107FDE,2,"14.30","","","1","",""
ARM111BLK,0,"25.99","","","1","",""
ARM111BLUE,1,"25.99","","","1","",""
ARM111FDE,2,"25.99","","","1","",""
ARM111ODG,3,"25.99","","","1","",""
ARM111RED,3,"25.99","","","1","",""
ARM112BLK,1,"25.99","","","1","",""
ARM112BLUE,3,"25.99","","","1","",""
ARM112FDE,4,"25.99","","","1","",""
ARM112ODG,2,"25.99","","","1","",""
ARM112RED,1,"25.99","","","1","",""
ARM113BLK,0,"29.24","","","1","",""
ARM113BLUE,1,"29.24","","","1","",""
ARM113FDE,2,"29.24","","","1","",""
ARM113ODG,2,"29.24","","","1","",""
ARM113RED,4,"29.24","","","1","",""
ARM132BLK,1,"11.70","","","1","",""
ARM132FDE,2,"11.70","","","1","",""
ARM136SS,0,"7.75","","","1","",""
ARM14,0,"68.48","","","1","",""
ARM142SS,2,"8.45","","","1","",""
ARM143SS,5,"9.75","","","1","",""
ARM146BLK,0,"10.40","","","1","",""
ARM146FDE,0,"11.05","","","1","",""
ARM148SS,14,"10.25","","","1","",""
ARM150BLK,3,"62.39","","","1","",""
ARM150FDE,0,"62.39","","","1","",""
ARM154RFL,2,"4.55","","","1","",""
ARM161BLK,12,"51.90","","","1","",""
ARM161BLUE,2,"51.90","","","1","",""
ARM161FDE,3,"51.90","","","1","",""
ARM161ODG,4,"51.90","","","1","",""
ARM161RED,1,"51.90","","","1","",""
ARM162BLK,5,"58.95","","","1","",""
ARM162BLUE,2,"58.95","","","1","",""
ARM162FDE,3,"58.95","","","1","",""
ARM162ODG,3,"58.95","","","1","",""
ARM162RED,3,"58.95","","","1","",""
ARM165BLK,1,"38.25","","","1","",""
ARM166BLK,3,"44.95","","","1","",""
ARM181AR15,5,"16.50","","","1","",""
ARM1914BLK,0,"57.95","","","1","",""
ARM191BLK,0,"57.95","","","1","",""
ARM192BLK,1,"102.95","","","1","",""
ARM213BLK,1,"28.95","","","1","",""
ARM213FDE,4,"28.95","","","1","",""
ARM213ODG,0,"28.95","","","1","",""
ARM235BLK,1,"140.00","","","1","",""
ARM235FDE,2,"145.50","","","1","",""
ARM251BLK,3,"51.99","","","1","",""
ARM251FDE,3,"51.99","","","1","",""
ARM252BLK,4,"55.24","","","1","",""
ARM252FDE,1,"55.24","","","1","",""
ARM2539,1,"55.24","","","1","",""
ARM253AR10,9,"55.24","","","1","",""
ARM253BB,0,"55.24","","","1","",""
ARM253C,4,"55.24","","","1","",""
ARM253H,6,"55.24","","","1","",""
ARM253H2,0,"55.24","","","1","",""
ARM253H3,6,"55.24","","","1","",""
ARM2589,5,"39.60","","","1","",""
ARM258AR10,5,"39.60","","","1","",""
ARM258C,7,"39.60","","","1","",""
ARM258H,9,"39.60","","","1","",""
ARM258H2,7,"39.60","","","1","",""
ARM258H3,6,"39.60","","","1","",""
ARM313BLK,0,"28.95","","","1","",""
ARM431RS,6,"11.70","","","1","",""
ARM6113,8,"13.20","","","1","",""
ARM6115,9,"13.85","","","1","",""
ARM6117,11,"15.25","","","1","",""
ARM611QD,0,"13.20","","","1","",""
ARM62112,0,"41.95","","","1","",""
ARM6213,0,"22.95","","","1","",""
ARM6216,0,"28.95","","","1","",""
ARM6219,0,"35.95","","","1","",""
ARM653CL,4,"9.30","","","1","",""
ARM653ML,0,"9.30","","","1","",""
ARM653PL,2,"8.85","","","1","",""
ARM653RL,4,"9.30","","","1","",""
ARM65GDL,0,"34.13","32.39","","1","10",""
ARM65PRC01,0,"47.16","44.77","","1","10",""
ARM6CRD,0,"33.99","32.36","","1","10",""
ARMCXADAPTERWF,10,"46.95","","","1","",""
ARN101,0,"28.99","","","1","",""
ARN21,1,"101.20","","","1","",""
ARPCC,8,"89.99","","","1","",""
ARPRO,4,"213.88","","","1","",""
ARPTBB36NNF,5,"207.46","","","1","",""
ARRKIT3,3,"63.95","","","1","",""
ARRS,19,"19.60","","","1","",""
ARSSNB49YCM,7,"47.09","","","1","",""
ART243WA,20,"31.85","30.23","","1","10",""
ART270WA,289,"29.99","","","1","",""
ART280RA,30,"40.10","37.99","","1","10",""
ART3006A,119,"35.36","33.57","","1","10",""
ART3006B,245,"29.99","","","1","",""
ART3006C,44,"35.36","33.57","","1","10",""
ART300WC,8,"44.84","42.56","","1","10",""
ART308WA,16,"34.99","33.25","","1","10",""
ART308WB,20,"34.99","33.25","","1","10",""
ART308WC,10,"34.99","33.25","","1","10",""
ART65CR1,24,"34.99","33.25","","1","10",""
ART7MMRB,18,"42.10","39.93","","1","10",""
ARTP30SC,348,"16.50","","","1","",""
ARTTRB14NNP,0,"233.40","","","1","",""
ARVB,6,"9.36","","","1","",""
AS10MMPDB,58,"28.40","","","1","",""
AS122PD25,0,"31.45","29.85","","1","10",""
AS12MRS,50,"8.58","8.14","","1","50",""
AS12PDX1,43,"16.89","16.03","","1","10",""
AS131058MD,14,"39.40","","","1","",""
AS17HMR1,324,"17.94","16.99","","1","20",""
AS17W20,0,"17.63","16.73","","1","10",""
AS17W25,0,"18.67","17.72","","1","10",""
AS1910,1,"42.49","","","1","",""
AS202PD25,0,"31.45","29.85","","1","10",""
AS21SLF,315,"21.24","","","1","",""
AS22HP1A,38,"10.58","9.99","","1","100",""
AS22HPA,13,"5.30","4.99","","1","100",""
AS22LRFSP,0,"7.76","7.37","","1","20",""
AS22LRT,24,"72.52","","","1","",""
AS22M2,0,"17.87","16.96","","1","40",""
AS22M2PT,20,"17.87","16.96","","1","20",""
AS22MPDX1,0,"18.80","17.84","","1","20",""
AS270LR,0,"46.99","44.66","","1","10",""
AS3006LR,64,"42.46","40.30","","1","10",""
AS300LR,18,"53.84","51.10","","1","10",""
AS308LR,19,"42.46","40.30","","1","10",""
AS308M,0,"31.78","30.16","","1","10",""
AS308M2,0,"31.74","30.13","","1","10",""
AS325R,2,"117.00","","","1","",""
AS338LM,0,"112.42","106.70","","1","10",""
AS350PDB,0,"35.71","33.89","","1","10",""
AS357MPDB,0,"29.44","27.94","","1","10",""
AS357SPDB,0,"26.30","24.96","","1","10",""
AS380PDB,0,"26.48","25.14","","1","10",""
AS38PDB,0,"27.39","25.99","","1","10",""
AS40SJT2,0,"38.65","36.68","","1","10",""
AS40SWPDB,7,"29.55","27.99","","1","10",""
AS40SWPDB1,9,"29.55","27.99","","1","10",""
AS41032,0,"19.95","","","1","",""
AS41033,0,"19.95","","","1","",""
AS41034,0,"19.95","","","1","",""
AS41035,0,"19.95","","","1","",""
AS41036,0,"19.95","","","1","",""
AS41037,0,"19.95","","","1","",""
AS41038,0,"19.95","","","1","",""
AS41039,0,"19.95","","","1","",""
AS41040,0,"19.95","","","1","",""
AS41041,0,"19.95","","","1","",""
AS41045PD,0,"35.71","33.89","","1","10",""
AS410PDX1,0,"12.76","12.11","","1","10",""
AS413PDX1,0,"17.71","16.81","","1","10",""
AS421,1,"143.00","","","1","",""
AS423,0,"156.00","","","1","",""
AS430,0,"149.50","","","1","",""
AS45CPDB,0,"36.55","34.67","","1","10",""
AS45PDB,31,"29.71","28.20","","1","10",""
AS45SJT2,19,"43.99","41.75","","1","10",""
AS53,0,"16.99","","","1","",""
AS556PDB,0,"35.71","33.89","","1","10",""
AS64,6,"29.25","","","1","",""
AS65CM,0,"24.15","22.93","","1","10",""
AS65LR,0,"36.85","34.98","","1","10",""
AS65PLR,0,"59.35","56.33","","1","10",""
AS65PM,0,"42.49","40.33","","1","10",""
AS68WLR,0,"42.81","40.63","","1","10",""
AS68WM,0,"44.96","42.67","","1","10",""
AS701DR19,1,"234.00","","","1","",""
AS701R19,1,"164.99","","","1","",""
AS713DR19,2,"247.00","","","1","",""
AS76251M,0,"28.85","27.38","","1","25",""
AS7LR,0,"50.99","48.46","","1","10",""
AS8177,3,"16.13","","","1","",""
AS825R19,0,"182.00","","","1","",""
AS855,1,"117.00","","","1","",""
AS903,1,"71.50","","","1","",""
AS905,2,"78.00","","","1","",""
AS9A,7685,"12.25","","","1","",""
AS9MMPDB,0,"25.46","24.17","","1","10",""
AS9MMPDB1,0,"25.46","24.17","","1","10",""
AS9MMPDB2,0,"25.46","24.17","","1","10",""
AS9SJT2,24,"33.25","31.56","","1","10",""
ASA45,8,"13.22","","","1","",""
ASB10A,511,"19.55","","","1","",""
ASB1200PD,0,"16.89","16.03","","1","10",""
ASB203PD,0,"16.89","16.03","","1","10",""
ASB22250B,0,"14.25","","","1","",""
ASB222A,0,"12.25","","","1","",""
ASB22HB,0,"10.25","","","1","",""
ASB243A,0,"15.85","","","1","",""
ASB25A,0,"21.55","","","1","",""
ASB270A,0,"16.55","","","1","",""
ASB3006A,0,"16.95","","","1","",""
ASB3006B,0,"16.95","","","1","",""
ASB3006M2,0,"16.95","","","1","",""
ASB3006XA,10,"25.75","","","1","",""
ASB3006XB,98,"23.95","","","1","",""
ASB300B,0,"19.35","","","1","",""
ASB300BLKXA,8,"19.25","","","1","",""
ASB300XA,0,"29.75","","","1","",""
ASB3030A,0,"14.15","","","1","",""
ASB303A,124,"16.55","","","1","",""
ASB303B,0,"16.55","","","1","",""
ASB308A,0,"17.85","","","1","",""
ASB308B,0,"18.75","","","1","",""
ASB308D,0,"18.95","","","1","",""
ASB308SUBA,0,"26.55","","","1","",""
ASB308XA,17,"24.35","","","1","",""
ASB308XB,0,"22.85","","","1","",""
ASB30A,0,"25.25","","","1","",""
ASB32A,98,"21.95","","","1","",""
ASB32SWLA,241,"27.45","","","1","",""
ASB32SWLB,1,"25.65","","","1","",""
ASB338LMA,133,"29.95","","","1","",""
ASB338LMB,416,"30.95","","","1","",""
ASB357A,100,"28.05","","","1","",""
ASB357B,136,"27.25","","","1","",""
ASB357SIG,88,"28.75","","","1","",""
ASB380A,282,"15.25","","","1","",""
ASB38A,119,"21.65","","","1","",""
ASB38B,105,"22.25","","","1","",""
ASB38P,290,"21.25","","","1","",""
ASB40B,120,"16.95","","","1","",""
ASB44A,134,"36.05","","","1","",""
ASB45A,1263,"18.25","","","1","",""
ASB45D,50,"37.95","","","1","",""
ASB45GAP,140,"31.25","","","1","",""
ASB556A,0,"10.55","","","1","",""
ASB5652RA,0,"19.95","","","1","",""
ASB6555B,193,"16.25","","","1","",""
ASB65A,0,"15.55","","","1","",""
ASB65B,182,"17.95","","","1","",""
ASB65C,350,"17.65","","","1","",""
ASB65XA,8,"25.95","","","1","",""
ASB68B,0,"18.05","","","1","",""
ASB757C,89,"19.95","","","1","",""
ASB76239A,0,"11.15","","","1","",""
ASB76239B,0,"13.55","","","1","",""
ASB76254RB,224,"15.55","","","1","",""
ASB762A,0,"17.25","","","1","",""
ASB762TOK,241,"23.95","","","1","",""
ASB764A,41,"21.95","","","1","",""
ASB7A,495,"19.65","","","1","",""
ASB857JRSB,0,"24.25","","","1","",""
ASB857JSB,0,"21.25","","","1","",""
ASB9A,3314,"11.95","11.75","","1","20",""
ASB9B,342,"12.75","12.00","","1","20",""
ASB9C,0,"16.85","","","1","",""
ASB9D,0,"16.95","","","1","",""
ASB9MAK,203,"19.25","","","1","",""
ASB9SUBB,0,"13.25","","","1","",""
ASBST223B,0,"32.79","31.12","","1","10",""
ASBST243A,0,"41.80","39.67","","1","10",""
ASBST2506,0,"45.52","43.20","","1","10",""
ASBST270,0,"38.94","36.96","","1","10",""
ASBST2705A,0,"61.08","57.97","","1","10",""
ASBST300,0,"47.46","45.04","","1","10",""
ASBST3006,0,"37.59","35.68","","1","10",""
ASBST300SA,0,"49.80","47.26","","1","10",""
ASBST3030,31,"27.13","25.75","","1","10",""
ASBST308,0,"38.94","36.96","","1","10",""
ASBST308A,4,"38.94","36.96","","1","10",""
ASBST4570,0,"36.75","34.88","","1","10",""
ASBST65CM,0,"36.85","34.98","","1","10",""
ASBST68W,0,"54.57","51.80","","1","10",""
ASBST7,0,"46.31","43.96","","1","10",""
ASBST708,0,"41.66","39.54","","1","10",""
ASC223,15,"7.62","","","1","",""
ASC308,8,"7.62","","","1","",""
ASC38,19,"13.22","","","1","",""
ASC380,16,"13.22","","","1","",""
ASC40,26,"13.22","","","1","",""
ASC45,9,"13.00","","","1","",""
ASC65C,6,"7.62","","","1","",""
ASC76239,10,"7.62","","","1","",""
ASD0911520,0,"12.90","","","1","",""
ASD0912520,0,"13.36","","","1","",""
ASD099020,2,"12.82","","","1","",""
ASD1013520,0,"19.17","","","1","",""
ASD326020,0,"13.47","","","1","",""
ASD35711020,7,"15.87","","","1","",""
ASD35712520,0,"15.87","","","1","",""
ASD35714020,30,"16.61","","","1","",""
ASD357SIG11520,0,"13.57","","","1","",""
ASD3809020,0,"12.61","","","1","",""
ASD3811020,18,"15.36","","","1","",""
ASD3812520,0,"14.82","","","1","",""
ASD38125S,39,"17.23","","","1","",""
ASD4013520,0,"18.95","","","1","",""
ASD4015020,0,"16.15","","","1","",""
ASD4016520,0,"16.15","","","1","",""
ASD41M17020,0,"20.11","","","1","",""
ASD44M16520,0,"20.67","","","1","",""
ASD44S16520,93,"25.12","","","1","",""
ASD4516520,0,"19.35","","","1","",""
ASD4518520,51,"17.03","","","1","",""
ASD4520020,1,"18.68","","","1","",""
ASD4523020,74,"17.06","","","1","",""
ASD45C165,0,"22.86","","","1","",""
ASD45C20020,157,"21.17","","","1","",""
ASG101L,5,"10.40","","","1","",""
ASG101XL,3,"10.40","","","1","",""
ASG12,35,"6.29","","","1","",""
ASG20,23,"6.29","","","1","",""
ASG223KW,4150,"10.65","","","1","",""
ASG380W,165,"14.91","14.15","","1","10",""
ASG38W,0,"21.24","20.16","","1","10",""
ASG40W,5,"16.52","15.68","","1","10",""
ASG410,15,"6.29","","","1","",""
ASG45W,0,"18.50","17.56","","1","10",""
ASG9W,1075,"11.50","","","1","",""
ASGM118LRW,0,"28.85","","","1","",""
ASH1294B,49,"8.38","7.95","","1","10",""
ASH1298,6,"6.54","6.20","","1","10",""
ASH129RS,51,"8.38","7.95","","1","10",""
ASM,2,"16.87","","","1","",""
ASM1,6,"34.49","","","1","",""
ASM120,1,"34.49","","","1","",""
ASM1220,0,"34.49","","","1","",""
ASM18,0,"45.99","","","1","",""
ASM2,0,"34.49","","","1","",""
ASM220,0,"34.49","","","1","",""
ASM235,0,"34.49","","","1","",""
ASM2WH,0,"89.99","","","1","",""
ASM3,0,"34.49","","","1","",""
ASM3WH,4,"87.59","","","1","",""
ASM4,0,"34.49","","","1","",""
ASM9T,52,"13.22","","","1","",""
ASMJLED,1,"79.99","","","1","",""
ASP124,0,"18.82","17.86","","1","10",""
ASP125,5,"18.82","17.86","","1","10",""
ASP126,0,"18.82","17.86","","1","10",""
ASP127,16,"18.82","17.86","","1","10",""
ASP12RS,0,"6.27","5.95","","1","50",""
ASP164,0,"23.28","22.10","","1","10",""
ASP166,33,"23.28","22.10","","1","10",""
ASP167,129,"23.28","22.10","","1","10",""
ASP16RS,0,"6.99","6.69","","1","50",""
ASP204,67,"18.82","17.86","","1","10",""
ASP205,15,"18.82","17.86","","1","10",""
ASP206,48,"18.82","17.86","","1","10",""
